created,username_URL,username,prov,city,trails5,trails7,trails9,trails11,trails13,trails15,trails17,dist
"Oct 2, 2020",https://www.trailforks.com/profile/RC62/,RC62,BC,Bowser,,,,,,,,19 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Kedpmc1/,Kedpmc1,NC,Sanford,Governor's Creek,,,,,,,13 miles
"Oct 2, 2020",https://www.trailforks.com/profile/ksmsh66/,ksmsh66,WI,La Crosse,Still Hill,Stinky's,Stinky's,Moonshine,,,,2 miles
"Oct 2, 2020",https://www.trailforks.com/profile/pcleveland/,pcleveland,CA,Ladera Ranch,Waterworks (NEW DROP IN),Waterworks,Sidetrack,Oso Pavement,Waterworks,Sidetrack,Arroyo Trabuco Trail (Creek Crossings),5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/JamesA1IZ/,JamesA1IZ,NC,Brevard,,,,,,,,2 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jpat22/,jpat22,CO,Golden,Hardscrabble,Enchanted Forest,Apex Access,,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/SamFrederick/,SamFrederick,OR,Hood River,Drop Out,Drop Out,Float On,101 Kleeway,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Mesmithut/,Mesmithut,UT,Ogden,Green Pond,Green Pond,Needles (Middle),Last Chance,Last Chance,Green Pond,Green Pond,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Bnorman/,Bnorman,FL,Tallahassee,West Shared,East Cadillac Conn,West Cadillac,Gun Range,Kudzilla,Kudzilla,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/GoKartsOnMars/,GoKartsOnMars,BC,Comox,,,,,,,,29 miles
"Oct 2, 2020",https://www.trailforks.com/profile/rshanley/,rshanley,OR,Bend,Ben's Trail,EXT,Phil's Trail,,,,,12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Mluck/,Mluck,MD,Bel Air,,,,,,,,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Gallaghermj/,Gallaghermj,OR,Portland,,,,,,,,22 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mtbails/,mtbails,MT,Basin,,,,,,,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/ermccarthy20/,ermccarthy20,MI,Chelsea,Sugar Loop,Cassidy Parking Lot Access,,,,,,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/FunnyLeg/,FunnyLeg,AB,Bragg Creek,Merlin View,Braggin Rights,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Gema77/,Gema77,BC,Squamish,Alice Lake Access,Miki's Magic,Man Boobs,,,,,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Jmmackin/,Jmmackin,BC,Fernie,Double Bypass,Double Bypass,Lower Kiddy Up,Upper Kiddy Up,Queen V,Eco-Terrorist,Deadfall,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/JrPenguin/,JrPenguin,KY,Grand Rivers,North Face New Climb,Darrell's Speedway,Tennesse River Run,WoodnWave Maze,WoodnWave Maze,Burnt Tree Connector,Kids Micro Maze,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/PAF1bike/,PAF1bike,AB,Bragg Creek,Braggin Rights,Merlin View,Merlin View,Braggin Rights,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/coreybznmt/,coreybznmt,MT,Bozeman,Bangtail Divide South (IMBA Epic),Bangtail Divide Connector (IMBA Epic),,,,,,31 miles
"Oct 2, 2020",https://www.trailforks.com/profile/cbamos/,cbamos,WA,Bellingham,New Issues,Kaya,Ursa Major,Art's Trail,Mole Trap (Evil Twin),Lost Giants,,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Matthew3lBFeJ/,Matthew3lBFeJ,AR,Bentonville,All-American Heros,Grassland,Berm Creek Connector,Berm Creek,Creek side,Creek side,Berm Creek,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mbuciak/,mbuciak,OR,Coos Bay,The Snag,Joe Ben & Jerry's,Hot Lap,Hot Lap,Bail Out,Cabbage Patch,Logging Road,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jhatfie/,jhatfie,WA,Issaquah,Quick Link,Drop In,Off The Grid,Drop In,Crosshaul,,,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Jdagasso/,Jdagasso,BC,Kamloops,,,,,,,,23 miles
"Oct 2, 2020",https://www.trailforks.com/profile/perretbj/,perretbj,UT,Park City,Fink Again,24-7,Preserve Connector,Flying Dog,24-7,Crazy 8,The Graduate,16 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Dfalldien/,Dfalldien,AB,Calgary,,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Sajiv/,Sajiv,BC,Vernon,,,,,,,,15 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Sickboy37/,Sickboy37,CA,Carson,,,,,,,,24 miles
"Oct 2, 2020",https://www.trailforks.com/profile/hbar314/,hbar314,CO,Conifer,Staunton Ranch Trail South,Staunton Ranch Trail North,Staunton Ranch Road,Border Line Trail,Mason Creek (Upper),Mason Creek,,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/TobyHassett/,TobyHassett,CO,Golden,Belcher Hill,Mustang,,,,,,12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Tgilliland/,Tgilliland,CA,Truckee,Alder Creek Trail (Northern Terminus),Randy's Ramble,Cinnamon Twist Connector,Sundance Cutoff,True Grit (Upper Section),Mother Lode (Middle Section),Mother Lode (Lower Section),12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/rozalita/,rozalita,AB,Calgary,,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mr2magoo/,mr2magoo,ON,Grafton,Stone Wall,Red Loop,,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mikemartin1977/,mikemartin1977,BC,Richmond,Dyke Road,South Dyke Trail,South Dyke Trail,South Dyke Trail,River Drive,North Arm Bridge Bikeway,,37 miles
"Oct 2, 2020",https://www.trailforks.com/profile/bruin61/,bruin61,BC,Nanoose Bay,Monster Stumps,Termite Teepee,Old Car (Top),Nakers,Creepers,Low Creeper,Ride To The Tide,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/gravitydog/,gravitydog,NY,Old Forge,Road Trip,Futile & Stupid Gesture,Food Fight,Remain Calm,Road Trip,Kashiwa Connector,Nat's Trail,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Dtsills/,Dtsills,KY,Grand Rivers,Darrell's Speedway,Tennesse River Run,WoodnWave Maze,Burnt Tree Connector,Kids Micro Maze,Kids Micro Maze,Kids Jump Loop,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Kclevela/,Kclevela,MI,Canton,,,,,,,,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/RC17/,RC17,BC,Cumberland,Sobo no Michi - Climbing Trail - Lower Section,Short Guts,Short Guts,Sobo no Michi - Climbing Trail - Upper Section,,,,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/zachk/,zachk,AB,Edmonton,Terwillegar Park Footbridge Access,Terwillegar Park Footbridge,Logarythmic,Flatter Pete,Flat Pete,Wolf Willow Access,Patricia Ravine Connector,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/FlyboyJim/,FlyboyJim,AL,Huntsville,High Trail,Dummyline/High Trail Connector,Dummy Line to Blockade Connector,Old Bankhead Pkwy,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Gregorysmithj1/,Gregorysmithj1,UT,Ogden,,,,,,,,12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/luckylegz/,luckylegz,BC,Nanaimo,Connector,Connector,Legalize It South,K2 North,Brothers 5,CTS,Access Road,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/darkins44/,darkins44,MI,Copper Harbor,Raptor Ridge,Copper Harbor Loop,The Flow,Daisy Dukes,Woopidy Woo - East,Copper Harbor Loop,Simeh - Sec 1,26 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Tomk88/,Tomk88,AB,Edmonton,Switchback Slicer,Cameron Heights Access,Cameron Heights Access,Henday Access,Switchback Slicer,Heath Rd Access,Heath to Riverbend,17 miles
"Oct 2, 2020",https://www.trailforks.com/profile/19Hammer90/,19Hammer90,CO,Boulder,Springbrook North,Springbrook South,Springbrook Connector,,,,,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/peugeot/,peugeot,AB,Calgary,,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Twmclaughlin/,Twmclaughlin,MD,Baldwin,,,,,,,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/SlowSpoke/,SlowSpoke,BC,Abbotsford,Total Sanity (Beginning),Main Access,Berminator,Spin Cycle +,Cop Out,Junior Mr. (climb connector),Comp,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Cpmmd/,Cpmmd,CA,Auburn,Clementine Trail,Lake Clementine Rd.,Foresthill Connector Trail,Confluence Trail,,,,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Dezertassassin/,Dezertassassin,UT,Cedar City,Blowhard Trail,,,,,,,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Setthetempo/,Setthetempo,MO,Wildwood,Rock Hollow Connector,Rock Hollow Connector,,,,,,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Gobroncos2/,Gobroncos2,NY,North Creek,Ski Bowl Loop up,Ski Bowl Loop down,Ski Bowl Loop up,Alternative,Hoot,Ski Bowl Loop up,Heart Brake,13 miles
"Oct 2, 2020",https://www.trailforks.com/profile/MeFirebird/,MeFirebird,UT,Draper,Ball Park Access,Lower CC,Rush (Skills),Creek View (Down),Lower Corner Canyon,Lower CC (Down),Lower Corner Canyon,20 miles
"Oct 2, 2020",https://www.trailforks.com/profile/ejoy1220/,ejoy1220,MA,East Taunton,Get Into It,Sandy Green,Pudding Rock Trail,Along Rico Lake,Quadequina,Choose Me,BBI Extension,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Jonboy6/,Jonboy6,BC,Merritt,JP Cool,Unnamed FSR,,,,,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/adamtietz88/,adamtietz88,ON,London,,,,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Sbagley9/,Sbagley9,MN,Elk River,,,,,,,,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/el-gaberino/,el-gaberino,MI,Rockford,Outbound,Mix Master,Phaser,Wynalda,Wilderness,Chameleon,Inbound,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/adamrjennings/,adamrjennings,TX,Fort Worth,West Loop (Sec 1),West Loop (Sec 2),West Loop (Sec 3),West Loop (Sec 3),River,East Loop (Grassland),Oxbow,13 miles
"Oct 2, 2020",https://www.trailforks.com/profile/danielhalpain/,danielhalpain,AR,Little Rock,Dynamite,Dynamite,Twistflower,Coachwhip Connector,Centipede,Armadillo Run,Lower Stick,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Basincruiser/,Basincruiser,UT,Eden,Baggage Claim,Bolt Bypass,Trail Yeah!,Trail Yeah!,Sunrise Connector,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Curculio/,Curculio,ID,Boise,,,,,,,,15 miles
"Oct 2, 2020",https://www.trailforks.com/profile/hannahpainter/,hannahpainter,UT,Millcreek,,,,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Lightweight-producer/,Lightweight-producer,CT,Colebrook,Warm-Up,Trails Access,Long Shot,Creekside,Northern Access,Old Oak (lower),Short Run,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/heathercauffman/,heathercauffman,MT,Kalispell,Lidstrom,HV 1,HV 2,Bowdish 3,Bowdish 2,HV 3,Elk 2,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/radam/,radam,WA,Seattle,,,,,,,,1 mile
"Oct 2, 2020",https://www.trailforks.com/profile/theeleven42/,theeleven42,MI,Niles,,,,,,,,15 miles
"Oct 2, 2020",https://www.trailforks.com/profile/robgibb/,robgibb,BC,North Vancouver,CBC,Pinch Flat Alley,Around the Corner,Corkscrew,Upper Severed,Upper Severed,Severed D,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/headangle/,headangle,OR,Bend,Steve Larsen's,Access Road,Tyler's Traverse Uphill,Tyler's Traverse Uphill,Lone Wolf,Access Road,Steve Larsen's,18 miles
"Oct 2, 2020",https://www.trailforks.com/profile/ksg1/,ksg1,GA,Atlanta,Cochran Shoals - West,Sope Creek Trail Access,Sope Creek Loop - West,Sope Creek Loop - East,Sope Creek Trail Access,Cochran Shoals - East,Cochran Shoals - East,12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Barracuda24/,Barracuda24,CA,Monterey,Trail 18,Trail 56,Trail 95,Trail 92,Trail 93,Trail 69 - South,Trail 69 - North,17 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Scar306/,Scar306,BC,Fernie,Practice Loop,Easy Beaver,Snoop Lion,La Bamba,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/JAKELEGEND7/,JAKELEGEND7,IN,Indianapolis,Lawrence Creek East Access,Lawrence Creek,Lawrence Creek,,,,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Scool191/,Scool191,FL,Mount Dora,Gravity Destroyer,Big Dipper,Tacoma Bridge,Harry Scary,Harry Scary,Florida Flow,Harry Scary,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Renharper/,Renharper,OH,Loudonville,,,,,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/dregrove/,dregrove,NY,Fulton,,,,,,,,27 miles
"Oct 2, 2020",https://www.trailforks.com/profile/cphreak/,cphreak,AZ,Pinetop-Lakeside,,,,,,,,16 miles
"Oct 2, 2020",https://www.trailforks.com/profile/chetmac3/,chetmac3,PA,Warren,Tuttletown,Coal Knob,Seneca,C Trail,Vulpes,Longhouse,Longhouse,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jharris0221/,jharris0221,VT,Rutland,,,,,,,,3 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Sebastes/,Sebastes,CA,Los Osos,Hazard's Peak Trail,Manzanita Trail,East Boundary Trail,Barranca Trail,Manzanita Trail,,,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jkov/,jkov,AB,Edmonton,Clareview Drop-In,Hermitage River Front,Cloverbar Foot Bridge,CSG Course - 3,Chalet Double Track,CSG Course - 4,CSG Berms,23 miles
"Oct 2, 2020",https://www.trailforks.com/profile/ericcomaski/,ericcomaski,AB,Banff,,,,,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/MitchMonsey/,MitchMonsey,NY,Sloatsburg,,,,,,,,21 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mmassie/,mmassie,WI,Neillsville,Porky Point,Upper Glen,Lower Glen Access,,,,,3 miles
"Oct 2, 2020",https://www.trailforks.com/profile/john-bayer/,john-bayer,BC,North Vancouver,Warden's Climb,New Oilcan Exit,Lower Digger,Powerline Trail,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/T-Rex7/,T-Rex7,BC,Penticton,GSpot,,Egg Rock,Wiltse 2-track *,Climax,Chatsworth,Canoe route - connector,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/cjnichol35/,cjnichol35,WA,Spokane,Scared Cat,Deep Thought,Upper Beacon Climb Access Road,Good Twin,Quarantine,Middle Child,Yard Sale,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/outhousea2/,outhousea2,NY,New York,,,,,,,,20 miles
"Oct 2, 2020",https://www.trailforks.com/profile/DRolls/,DRolls,NS,Halifax,Osprey,Schnitzel,Fire Escape,Old Entrance/Exit,I/O,Chimney,Chimney,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jliebel1/,jliebel1,GA,Lawrenceville,Tribble Access,Taco Stand,Tribble Access,Toxic,Nuclear,Nuclear,Tribble Access,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/nomad230/,nomad230,AR,Rogers,Wolf Den West,Karst Trail,Karst Trail,,,,,12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Ztipsetan/,Ztipsetan,BC,Squamish,,,,,,,,2 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Deacon1340/,Deacon1340,VA,Richmond,,,,,,,,3 miles
"Oct 2, 2020",https://www.trailforks.com/profile/sdtiyoung/,sdtiyoung,NV,Las Vegas,Upper Bristlecone Trail,,,,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/tkrumroy/,tkrumroy,NC,Greensboro,,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/sarahsmeby/,sarahsmeby,OR,Hood River,Baby GP,,,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Rpg/,Rpg,MO,Blue Springs,Eight Track,Shelter 14 Connector,Upper Rock Ledges,,,,,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/DarrinWolter/,DarrinWolter,NY,Quadeville,,,,,,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Delobel/,Delobel,CO,Colorado Springs,West Ridge Connector,Hummingbird Trail (Nachos),,,,,,2 miles
"Oct 2, 2020",https://www.trailforks.com/profile/gearcrankchris/,gearcrankchris,MA,Foxborough,To the Tower,Megley Trail Connector,Megley Trail Connector,First Hill,First Climb,Link,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/attenti0n/,attenti0n,TX,Cedar Park,,,,,,,Picnic (Rattlesnake Run),12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/clucjan/,clucjan,BC,Whistler,Horstman Creek Access,Yummy Numby (Lower),Yummy Numby (Upper),Comfortably Numb (Foreplay Descent),Grand Wazoo,,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Patchlittle/,Patchlittle,BC,Penticton,Ketchup Soup,Suffer'n to DQ,Suffer'n Switchbacks,Chicken Noodle,Campbell 4x,,,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/thpatter/,thpatter,WA,Bellingham,Mali,Dos Copas,V Trail,Oly,Kaiser,Huff and Puff,Mullet,13 miles
"Oct 2, 2020",https://www.trailforks.com/profile/WillyBaker81/,WillyBaker81,MI,Harbor Springs,Big Foot Parking to Squatch,Ziggy's Zag,Spine Escape,Green Loop,Pine Heart,Emmet Ridge,BigFtTowerToSarge,16 miles
"Oct 2, 2020",https://www.trailforks.com/profile/richfromrich/,richfromrich,WA,Richland,,,,,,,,7 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Ges231/,Ges231,WA,North Bend,Parking Lot Connector,Olallie Trail,Parking Lot Connector,,,,,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Hoteskull/,Hoteskull,NC,Clemmons,,,,,,,,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/fromet/,fromet,WA,Issaquah,Flow Park Walk-up Trail,Flow Park Walk-up Trail,Flow Park Walk-up Trail,Flow Park Walk-up Trail,2 Hi / Jabulani,Paramount,Rehab,32 miles
"Oct 2, 2020",https://www.trailforks.com/profile/MTBBIKER79/,MTBBIKER79,DE,Newark,Tri-Valley Trail,Bryan's Field Connector,Whitely Farms- alternate route,Whitely Farms,Whitely Farms Connector,Red Trail,PennDel Trail,27 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Chipconstant/,Chipconstant,KY,Louisville,Cherokee Loop,Cherokee Loop,Alternate Trail,Access Trail,Seneca Park Rd,,,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/nachos13/,nachos13,ID,Twin Falls,,,,,,,,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/kerns-wj/,kerns-wj,MN,Minneapolis,Area 36,The Quarry,The Tube,The Tube,Theo North Loop,South Loop,South Loop,13 miles
"Oct 2, 2020",https://www.trailforks.com/profile/cpalmer1001/,cpalmer1001,FL,Mount Dora,Florida Flow,Tacoma Bridge,Harry Scary,Extra Crispy,Extra Crispy,Florida Flow,Big Dipper,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/TroyinSMV/,TroyinSMV,CO,Aspen,Discovery,,,,,,,10 miles
"Oct 2, 2020",https://www.trailforks.com/profile/5cottieboi/,5cottieboi,UT,Park City,Scott's Bypass,Pinecone Ridge,Mid Mountain,Mid Mountain,Mid Mountain,Ridge Connector,Great Western Trail,36 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mattymic/,mattymic,PA,Allentown,Lower Orange,Upper Orange,Spanky (Upper),Red Cutoff,Red Cutoff,Switchback Trail,Luby Land,13 miles
"Oct 2, 2020",https://www.trailforks.com/profile/denled/,denled,BC,Sun Peaks,Valley Trail - Village to Mo,About Time,,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/wilsonm73/,wilsonm73,AR,Eureka Springs,DH 3,Sloryde,DH 4,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Nicolas23/,Nicolas23,QC,Boucherville,,,,,,,,28 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jstack11/,jstack11,PA,Allentown,Red Cutoff,Lower Red,Switchback Trail,Luby Land,Spanky (Lower),Spanky (Lower),Lower Orange,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/bwcyyc/,bwcyyc,AB,Bragg Creek,Ranger Summit,Strange Brew,Braggin Rights,Reconnect,,,,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/votzer/,votzer,TN,Cleveland,South Loop Access,South Loop,North Loop Access,North Loop,North Loop Access,South Loop Access,North Loop Access,18 miles
"Oct 2, 2020",https://www.trailforks.com/profile/repacker/,repacker,PA,Schellsburg,Field Trail,Tammy's Trail West,Tiday Trail,Shawnee Trail,,,,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/jakemassa/,jakemassa,MA,Plymouth,Delores B.,Delores B.,Delores B.,Delores B.,Cleft Rock Circle,Cleft Rock Circle,The Moonlight Mile,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Jimk94114/,Jimk94114,CA,Truckee,Sawtooth Trail (Bald Mountain),Truckee Viewpoint Spur (16E09),Sawtooth Trail (Upper Ridgeline),Sawtooth Trail (Martis Creek Meadow),,,,9 miles
"Oct 2, 2020",https://www.trailforks.com/profile/califernian/,califernian,BC,Fernie,Luna Blue,Parkland Terrace Trails 2,,,,,,12 miles
"Oct 2, 2020",https://www.trailforks.com/profile/miteyquinn/,miteyquinn,FL,Naples,,,,,,,,1 mile
"Oct 2, 2020",https://www.trailforks.com/profile/mirrordude/,mirrordude,MI,Grand Rapids,Easy Way,Veterans Hill,Easy Way,Easy Way,Veterans Hill,Easy Way,Veterans Hill,33 miles
"Oct 2, 2020",https://www.trailforks.com/profile/juhaluoto/,juhaluoto,WA,Carnation,,,,,,,,16 miles
"Oct 2, 2020",https://www.trailforks.com/profile/bgoodenough44/,bgoodenough44,MI,Houghton,Time Trial,Walk About Trail,Walk About Trail,,,,,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mtnbkreric/,mtnbkreric,AB,Bragg Creek,,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/JaredKC/,JaredKC,UT,Murray,,,,,,,,14 miles
"Oct 2, 2020",https://www.trailforks.com/profile/hellpop/,hellpop,IL,Batavia,,,,,,,,11 miles
"Oct 2, 2020",https://www.trailforks.com/profile/dino-party/,dino-party,AZ,Flagstaff,,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/EggsandApps/,EggsandApps,BC,Sechelt,Half-Day / Full-Day,Power Line,,,,,,5 miles
"Oct 2, 2020",https://www.trailforks.com/profile/JNedGiant/,JNedGiant,BC,Victoria,Two Trees,One Less Car,Get Wet,Ruffles,Rolly Ridge,Rock Bottom,Skull,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/mshilge/,mshilge,AZ,Flagstaff,,,,,,,,4 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Harbisonandrew/,Harbisonandrew,WA,Gig Harbor,360 to Gateway Connector,Stella,Pump Track,Access Trail,Juice Box,Bee Line,The meadow access road,6 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Spiderman1028/,Spiderman1028,NC,Mills River,Trace Ridge Trail,,,,,,,8 miles
"Oct 2, 2020",https://www.trailforks.com/profile/Grahatie/,Grahatie,BC,Summerland,KVR - Summerland (Conkle),Full Frontal,Conkle Bonk,,,,,8 miles
