created,username_URL,username,prov,city,trails5,trails7,trails9,trails11,trails13,trails15,trails17,dist
"Oct 3, 2020",https://www.trailforks.com/profile/Scoofer/,Scoofer,MA,Brewster,Spruce Road Extender,Connector Trail,Broken Pinky,Lawn Mower,,,,31 miles
"Oct 3, 2020",https://www.trailforks.com/profile/bpb555/,bpb555,ON,Guelph,401,Twisted,Knee Wound,Fox Trail Bypass,Rock Pit,The Pine Loop,Shag Me,8 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Etsx50/,Etsx50,AB,Edmonton,GO Trail,GO Trail - alt climb,Justice Training Loop,Judge Judy,,,,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Sam-Eich-on-a-bike/,Sam-Eich-on-a-bike,UT,Park City,,,,,,,,4 miles
"Oct 3, 2020",https://www.trailforks.com/profile/ChantillyDon/,ChantillyDon,VA,Reston,,,,,,,,45 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Snydley787/,Snydley787,UT,Draper,Rattle and Hum,,,,,,,3 miles
"Oct 3, 2020",https://www.trailforks.com/profile/slightlystupid/,slightlystupid,ID,Boise,,,,,,,,3 miles
"Oct 3, 2020",https://www.trailforks.com/profile/LongLisa23/,LongLisa23,MI,Chelsea,Big Kame Loop,Sugar Loop,Cassidy Parking Lot Access,,,,,23 miles
"Oct 3, 2020",https://www.trailforks.com/profile/danadana/,danadana,BC,North Vancouver,McNair Place,Mountain View Park,Mountain View Park,Griffen (Uphill),Imonator,Imonator,King of the Shore,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/RWindolf/,RWindolf,BC,Prince George,Otter Alley,10 Dollar,Flowjob,Skid Trail,Dimeslot,Ditch Pig,Gus' Grind/Green Eggs and Ham,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/westboundANDup/,westboundANDup,WA,Tacoma,East 56th ST Entrance,Feedback,Hustle & Flow,Hustle & Flow,Light Rail,Push-up Road,Joy Ride,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/rjhayward/,rjhayward,BC,Nelson,,,,,,,,1 mile
"Oct 3, 2020",https://www.trailforks.com/profile/Zachmozach/,Zachmozach,WA,Olympia,Level Up,Little Larch,Little Larch,Level Up,,,,9 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Leaming/,Leaming,UT,Park City,Bad Apple,24-7,Flying Dog,24-7,Crazy 8,Bad Apple,,13 miles
"Oct 3, 2020",https://www.trailforks.com/profile/AmberleeBrownlie/,AmberleeBrownlie,ON,Picton,Hemlock Ridge,Mind the Groove,Mind the Groove,Bunny Trail with Snakes,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/XMANRACE/,XMANRACE,QC,Orford,Connecteur Chanterelle,Le Bolet,La Morille,La Sanguinaire,Le Quatre-temps,La Mimule,,39 miles
"Oct 3, 2020",https://www.trailforks.com/profile/mirahladik/,mirahladik,BC,Nelson,Very High,Very High,Fairly High (The Great Trail) - Section 2,Fairly High (The Great Trail) - Section 1,,,,11 miles
"Oct 3, 2020",https://www.trailforks.com/profile/nonanon/,nonanon,CT,Madison,Sumatra,Stream Connector,Stream Connector,Mary's Ghost,Stream Connector,Thunderdome,Beyond Thunderdome,15 miles
"Oct 3, 2020",https://www.trailforks.com/profile/pattywitkowsky/,pattywitkowsky,CO,Colorado Springs,Coyote Run (Access),Soaring Kestral,Soaring Kestral,Acorn Alley,Raccoon Ridge,Acorn Alley (Upper),Acorn Alley (Upper),4 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Ghodges/,Ghodges,ON,Millbrook,Deyell Detour,Creekie,Itchy Pitchy,Itchy Pitchy,Chaga,Chaga,Deyell Detour,11 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Yake69/,Yake69,BC,Victoria,Easy Rider,Regional Trail North,Who's Your Daddy,Night Shift,,,,3 miles
"Oct 3, 2020",https://www.trailforks.com/profile/roweramo/,roweramo,BC,Valemount,High Roller,Stinger,Ale Trail to Town,One more lap,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/kddavis/,kddavis,OR,Bend,NF-4603 (Tumalo Falls Road / Nordic Trail),,,,,,,27 miles
"Oct 3, 2020",https://www.trailforks.com/profile/charlotte123/,charlotte123,ON,Whitby,,,,,,,,14 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Skovachich/,Skovachich,IN,Terre Haute,Perimeter Loop,Rock and Roll Loop,Rock and Roll Loop,Moore Road Bailout,Floating Water Trail,Skills Area Connector,Dual Slalom Track,13 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Gcoyte/,Gcoyte,TN,Chattanooga,Boat Ramp Connector,,,,,,,4 miles
"Oct 3, 2020",https://www.trailforks.com/profile/pchappy/,pchappy,BC,Kamloops,Coyote,Road Runner,Bedspring,Coyote Too,,,,3 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Corvette74/,Corvette74,ON,Guelph,Detour,Rollercoaster,Middle Ground,East Nile,Homestead,Mad Hatter,Mad Hatter,13 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Klilley/,Klilley,BC,North Vancouver,King of the Shore,Roadside Attraction,Expresso,Lower Expresso,Pennzoil,,,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Stroker73/,Stroker73,ON,Uxbridge,,,,,,,,2 miles
"Oct 3, 2020",https://www.trailforks.com/profile/natesayer/,natesayer,CA,San Francisco,,,,,,,,10 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Treik/,Treik,MA,Burlington,Aquifer Loop North,Switchy,Switchy Connector,Milk-crate,White Door,Kendall Connector,Pines on Rt3,5 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Hansschrempf/,Hansschrempf,ON,Silver Islet,Kabeyun Trail,,,,,,,4 miles
"Oct 3, 2020",https://www.trailforks.com/profile/reckhard/,reckhard,AB,Edmonton,Bottle Rocket,Mustang Rewind,Westpointe Ravine,MooseKnuckle,Skoot-n-Shoot,Mustang,Mustang - Alt,20 miles
"Oct 3, 2020",https://www.trailforks.com/profile/pinedrop/,pinedrop,OR,Bend,Ridge Loop,Swampy/Dutchman,Flagline Access,Middle Flagline,Flagline Tie,Ridge Loop,,25 miles
"Oct 3, 2020",https://www.trailforks.com/profile/DerekGrz/,DerekGrz,CO,Basalt,Glassier OS Access,Glassier,Buckhorn Traverse Ext,,,,,11 miles
"Oct 3, 2020",https://www.trailforks.com/profile/camdriedger/,camdriedger,MB,Winnipeg,,,,,,,,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Lyndiesel/,Lyndiesel,BC,Fernie,Stove Trail,Lactic Ridge,Slunt (S-Bomb),Eric's Trip,Mic Mac,,,10 miles
"Oct 3, 2020",https://www.trailforks.com/profile/coyote69sheldon/,coyote69sheldon,BC,Christina Lake,Spooner,ManderLand,,,,,,8 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Konrad24/,Konrad24,BC,Vancouver,,,,,,,,5 miles
"Oct 3, 2020",https://www.trailforks.com/profile/DCasper123/,DCasper123,CA,Truckee,Gypsy,,,,,,,2 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Lobo507/,Lobo507,MI,Traverse City,,,,,,,,34 miles
"Oct 3, 2020",https://www.trailforks.com/profile/diamonddave/,diamonddave,BC,Coquitlam,,,,,,,,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/robbby/,robbby,BC,Roberts Creek,iTrail,Cross-Over,Mach Chicken,,,,,5 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Nastymcallister/,Nastymcallister,WA,Issaquah,Road to Upper Parking Lot,Master Link,Quick Link,Drop In,Drop In,East Tiger Summit,NOTG,15 miles
"Oct 3, 2020",https://www.trailforks.com/profile/minichado/,minichado,AL,Huntsville,,,,,,,,8 miles
"Oct 3, 2020",https://www.trailforks.com/profile/nilogalinato/,nilogalinato,MB,Dauphin,The Finger,Bobsled(Return),Bobsled,Bobsled,Bobsled(Return),Sunday Drive,OL' Chap,19 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Lgshaylor/,Lgshaylor,MT,Missoula,,,,,,,,2 miles
"Oct 3, 2020",https://www.trailforks.com/profile/djnguyen/,djnguyen,ID,Eagle,,,,,,,,5 miles
"Oct 3, 2020",https://www.trailforks.com/profile/piercexc89/,piercexc89,DE,Wilmington,,,,,,,,18 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Dharlan479/,Dharlan479,IN,Corydon,Fire Tower Trail,Breeden Ridge,,,,,,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/terpenetaster/,terpenetaster,RI,Westerly,XC Down,XC Up,Naughty Nurse,East Main Street,Main Street,West Main Street,Connector 6,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/TahoeTexan/,TahoeTexan,NV,Reno,,,,,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Hburks/,Hburks,CA,Redwood City,Sierra Morena Trail,Tafoni (Lower),Resolution,Manzanita,,,,10 miles
"Oct 3, 2020",https://www.trailforks.com/profile/rts58/,rts58,MA,Holliston,Trail13,Trail 4,Trail 15,Trail 14,Trail 2,Trail 11,Trail 9,3 miles
"Oct 3, 2020",https://www.trailforks.com/profile/xnbsx/,xnbsx,WA,Battle Ground,Sixth Sense,,,,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/colinstoneh/,colinstoneh,BC,Prince George,Owein's Tree Tunnel,South Interpretive Loop,Southern Loop Trail,The Holey Trail,Ring of fire,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/BrianMtbMaurer/,BrianMtbMaurer,CA,Orange,Roadrunner Flow,Chutes,Waterfall,Oak Trail,Bumblebee Trail,Edition Ridge,Hawk,9 miles
"Oct 3, 2020",https://www.trailforks.com/profile/mmccoy/,mmccoy,AR,Rogers,Karst Trail,Karst Trail,,,,,,8 miles
"Oct 3, 2020",https://www.trailforks.com/profile/gsaffian/,gsaffian,CO,Breckenridge,Boreas Pass,River (East Side),River (East Side),,,,,38 miles
"Oct 3, 2020",https://www.trailforks.com/profile/ScottRobott/,ScottRobott,CO,Frisco,Cross Over,Balfonz Blitz,,,,,,11 miles
"Oct 3, 2020",https://www.trailforks.com/profile/bigwhitej/,bigwhitej,BC,Revelstoke,,,,,,,,122 miles
"Oct 3, 2020",https://www.trailforks.com/profile/k2enemy/,k2enemy,BC,Whistler,Rick's Roost,Cultured Climb,Green Monster,Valley Trail - Alta Lake Road to Meadow Park,,,,4 miles
"Oct 3, 2020",https://www.trailforks.com/profile/dnewlin/,dnewlin,CA,Mount Shasta,Pig Farm,My Trail,Foundation,Gateway (North),,,,11 miles
"Oct 3, 2020",https://www.trailforks.com/profile/wremnant/,wremnant,ON,Pretty River Valley,Pork Chop,Big Berm,Green 4 - West,Green 4 - Extension,Ridge Run,Cramps,Fence Line West,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/JB74MTB/,JB74MTB,VA,Richmond,,,,,,,,9 miles
"Oct 3, 2020",https://www.trailforks.com/profile/gordmanuel/,gordmanuel,ON,Mansfield,Ralph's Trail,Max Connector (MC),Max Extension,Ravine Run,Max Extension,MaxTrail,The Ridge Connector,10 miles
"Oct 3, 2020",https://www.trailforks.com/profile/scottmwolfe1/,scottmwolfe1,UT,Park City,Finns,Finns,St Regis,Deer Crest,Deer Crest,Mid Mountain Ext,Mid Mountain,13 miles
"Oct 3, 2020",https://www.trailforks.com/profile/polarflux/,polarflux,AK,Anchorage,Evolution,Candy Mountain,Candy Mountain,Second Breakfast,Gravity,Northwest Passage,Northwest Passage,12 miles
"Oct 3, 2020",https://www.trailforks.com/profile/bleesr1/,bleesr1,OR,Portland,,,,,,,,22 miles
"Oct 3, 2020",https://www.trailforks.com/profile/clshannon/,clshannon,BC,Cumberland,Cottonwood Climb,Fuji Jim,Top Hat,Access Trail,Missing Link,,,8 miles
"Oct 3, 2020",https://www.trailforks.com/profile/foxylikeaturtle/,foxylikeaturtle,WV,Buckhannon,,,,,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/cfinlay/,cfinlay,BC,North Vancouver,Expresso,Lower Expresso,Pennzoil,,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Skylinemike/,Skylinemike,BC,Williams Lake,Con Nino Y Pero,Con Nino y Perro,Mitchs Brew Cougar Pass,Skyline to OV,Chicken Scratch,Chicken Scratch,Snap,17 miles
"Oct 3, 2020",https://www.trailforks.com/profile/Scottyd17485/,Scottyd17485,CA,Woodland Hills,,,,,,,,2 miles
"Oct 3, 2020",https://www.trailforks.com/profile/PielPic/,PielPic,QC,Sutton,Paye toi la traite,La Tabarouette,Aweille en Haut (Montée vers le haut de la chaise 2),Grande Séduction,Grande Séduction,La Skimo,Tiguydou mon minou,9 miles
"Oct 3, 2020",https://www.trailforks.com/profile/cooldudethatate/,cooldudethatate,BC,Coquitlam,Shock Therapy,Psycho Therapy,Massage Therapy,Massage Therapy,More Therapy,Woodburner,Manhandler,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/serviceguy/,serviceguy,NJ,Ringwood,,,,,,,,6 miles
"Oct 3, 2020",https://www.trailforks.com/profile/bobyp5/,bobyp5,BC,Whistler,Peaches en Regalia,Dinah Moe Humm,Disco Boy,The Torture Never Stops,Fountain of Love,Pinocchio's Furniture,Dwarf Nebula,7 miles
"Oct 3, 2020",https://www.trailforks.com/profile/JennyPew/,JennyPew,MA,Hingham,South Field Trail,,,,,,,"3,707 ft"
