trail_name,length,longitude,latitude,popularity,rating,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,difficulty_difficult,difficulty_easy,difficulty_easy/intermediate,difficulty_intermediate,difficulty_intermediate/difficult,difficulty_very difficult,dog_policy_leashed,dog_policy_no dogs,dog_policy_off-leash,dog_policy_unknown,e_bike_policy_allowed,e_bike_policy_not allowed,e_bike_policy_unknown
matt's loop: east,0.03395953757225434,0.17400253259877374,0.3108382819405513,0.8942408376963351,1.0,0.008663802211734874,0.008224640691202127,0.05263157894736842,0.02040816326530612,0.1634377967711301,0.16436407964242178,0,0,0,1,0,0,0,0,0,1,0,0,1
into the vortex (blm 8112j),0.0072254335260115606,0.19097894243916702,0.305546461315096,0.8931937172774869,1.0,0.007818553215468057,0.005067707900639694,0.15789473684210525,0.17346938775510204,0.15308641975308643,0.15308817553839904,0,0,0,1,0,0,0,0,0,1,0,0,1
wild horse trail,0.02601156069364162,0.3906791581545974,0.5275070590189088,0.8921465968586387,0.86,0.03303514827076143,0.006978483010716956,0.15789473684210525,0.08163265306122448,0.16695156695156696,0.13835839089800894,0,0,0,1,0,0,0,0,0,1,0,0,1
easy breezy,0.014450867052023121,0.6233460046585106,0.5046212732668458,0.8910994764397906,0.8,0.01620060576178066,0.0,0.10526315789473684,0.0510204081632653,0.39392212725546055,0.3985168630637952,0,0,0,1,0,0,0,0,0,1,0,0,1
black canyon city connector,0.005780346820809249,0.48545326751837603,0.440689359668216,0.8900523560209423,0.9199999999999999,0.003451433401422836,0.0027415468970673753,0.10526315789473684,0.11224489795918366,0.18537511870845205,0.19463632669646486,0,0,0,0,1,0,0,0,0,1,0,0,1
gray fox trail,0.006502890173410405,0.4061045163844996,0.37911136228630227,0.8890052356020942,0.9199999999999999,0.005846305557512151,0.0002492315360970341,0.10526315789473684,0.0510204081632653,0.13865147198480532,0.14059325477448192,0,0,1,0,0,0,0,0,0,1,1,0,0
aspen draw,0.019508670520231215,0.19760822414409684,0.6813037659665575,0.8879581151832461,0.9,0.0,0.10633878873473457,0.47368421052631576,0.5612244897959183,0.85014245014245,0.7799674928890694,1,0,0,0,0,0,0,0,0,1,0,0,1
peccary trail,0.0028901734104046246,0.626588073862762,0.5083279076086988,0.8869109947643978,0.86,0.005634993308445447,0.0,0.15789473684210525,0.07142857142857142,0.39857549857549857,0.4188338073953677,0,0,0,0,1,0,0,0,0,1,0,0,1
cowboy slickrock,0.0072254335260115606,0.20857984336306856,0.670477970383903,0.8858638743455497,0.9,0.007395928717334649,0.015950818310210182,0.3157894736842105,0.12244897959183673,0.3460588793922127,0.3545306785859406,1,0,0,0,0,0,0,0,1,0,0,0,1
escondido trail,0.04624277456647399,0.42363579137284724,0.5171699749057623,0.8848167539267016,0.8,0.031133338029161094,0.053834011796959375,0.15789473684210525,0.1020408163265306,0.1684710351377018,0.1528850060950833,0,0,0,1,0,0,0,0,0,1,1,0,0
country club #632,0.024566473988439304,0.5013445839323687,0.8386743186261398,0.8837696335078534,0.86,0.01394660843840248,0.01586774113151117,0.10526315789473684,0.11224489795918366,0.6851851851851851,0.7198293376676147,0,0,1,0,0,0,0,0,0,1,0,0,1
little yeager canyon trail #533,0.015173410404624279,0.5953117465558817,0.4390819832422146,0.8827225130890052,0.96,0.00366274565048954,0.07618177286699343,0.47368421052631576,0.2857142857142857,0.6448243114909781,0.5974197480698903,1,0,0,0,0,0,0,0,0,1,0,0,1
spur cross trail,0.030346820809248557,0.4561182541171682,0.4761111669778266,0.881675392670157,0.8800000000000001,0.03881101641191801,0.02184929799783999,0.21052631578947367,0.14285714285714285,0.2506172839506173,0.22094676960585127,0,0,0,0,1,0,0,0,0,1,1,0,0
little bear,0.024566473988439304,0.7045489480145974,0.5380972164227451,0.8806282722513089,0.8800000000000001,0.061210114812988665,0.0004153858934950569,0.2631578947368421,0.12244897959183673,0.7881291547958214,0.755891913856156,1,0,0,0,0,0,0,0,0,1,0,0,1
north diablo trail,0.00939306358381503,0.43951853844092437,0.4980415438210386,0.8795811518324608,0.8800000000000001,0.005423681059378742,0.0029077012544653984,0.10526315789473684,0.0510204081632653,0.2688509021842355,0.2812880942706217,0,0,0,0,1,0,1,0,0,0,0,1,0
little cat trail,0.0072254335260115606,0.15337415317455783,0.6315311004531843,0.8785340314136125,0.82,0.004367119814045221,0.00789233197640608,0.15789473684210525,0.11224489795918366,0.25716999050332384,0.2703169443315725,0,0,0,1,0,0,0,1,0,0,0,0,1
helipad trail,0.007947976878612718,0.3557869239279512,0.4606419960420496,0.8774869109947644,0.86,0.023033035148270764,0.006396942759823876,0.3684210526315789,0.18367346938775508,0.1580246913580247,0.1371393742381146,1,0,0,0,0,0,0,0,0,1,1,0,0
dynamite trail,0.016618497109826588,0.33097420430499014,0.5278962670720979,0.8764397905759163,0.8,0.023807846728182012,0.013541580127938855,0.21052631578947367,0.2040816326530612,0.16799620132953466,0.15217391304347827,0,0,0,1,0,0,0,0,0,1,1,0,0
estrella foothills loop,0.054190751445086706,0.35719122548966187,0.39271691348503523,0.875392670157068,0.78,0.035852644924984155,0.04128935781340865,0.15789473684210525,0.11224489795918366,0.11082621082621082,0.09335635920357577,0,0,0,0,1,0,0,0,0,1,0,0,1
hawes trail,0.015173410404624279,0.3859201361954705,0.5291144354449102,0.8743455497382199,0.86,0.004014932732267381,0.03996012295422447,0.2631578947368421,0.12244897959183673,0.18100664767331434,0.15115806582689964,1,0,0,0,0,0,0,0,0,1,0,0,1
yeager cabin trail #111,0.014450867052023121,0.5993659398135556,0.43992837867372003,0.8732984293193717,0.9199999999999999,0.009368176375290554,0.042950901387388885,0.3157894736842105,0.25510204081632654,0.670750237416904,0.6675132060138155,0,0,0,1,0,0,0,0,0,1,0,0,1
arizona trail (snowbowl road to aspen corner),0.03468208092485549,0.7051982544956479,0.5183280890043065,0.8722513089005235,0.8400000000000001,0.08699020919912658,0.0051507850793387055,0.2631578947368421,0.14285714285714285,0.8278252611585943,0.7665583096302315,0,0,0,1,0,0,0,0,0,1,0,0,1
painter boy,0.03540462427745665,0.24773854068680823,0.6593339399812983,0.8712041884816754,0.9400000000000001,0.036979643586673244,0.021267757746946912,0.15789473684210525,0.13265306122448978,0.4011396011396011,0.39587566030069077,0,0,0,1,0,0,0,0,0,1,0,0,1
moby #737,0.014450867052023121,0.5630279855199474,0.37261405336940356,0.8701570680628272,0.9400000000000001,0.004860181728534197,0.03996012295422447,0.2631578947368421,0.24489795918367346,0.6403608736942069,0.6416091019910605,0,0,0,0,1,0,0,0,0,1,0,0,1
pyramid,0.00939306358381503,0.6249282986759823,0.4983768615283992,0.869109947643979,0.86,0.002676621821511587,0.023926227465315277,0.2631578947368421,0.22448979591836732,0.3978157644824311,0.4006501422186103,1,0,0,0,0,0,0,0,0,1,0,0,1
ryan's trail,0.024566473988439304,0.2555191497209339,0.028032313778474816,0.8680628272251308,0.9400000000000001,0.022962597731915193,0.009470798371687296,0.10526315789473684,0.12244897959183673,0.02687559354226021,0.007822023567655425,0,0,0,1,0,0,0,0,0,1,0,0,1
saguaro trail,0.023121387283236997,0.38669173438383897,0.5243888156751133,0.8670157068062827,0.8800000000000001,0.023385222230048602,0.0394616598820304,0.2631578947368421,0.17346938775510204,0.1544159544159544,0.12708248679398618,1,0,0,0,0,0,0,0,0,1,0,0,1
holbert trail,0.0180635838150289,0.3579428285375643,0.4582246794184819,0.8659685863874346,0.9,0.0007043741635556808,0.08664949738306886,0.42105263157894735,0.25510204081632654,0.2157644824311491,0.1262698090207233,0,0,0,0,0,1,1,0,0,0,1,0,0
50 year trail segment,0.04913294797687861,0.19357170516236977,0.6544043822361161,0.8649214659685864,0.68,0.05071493977600902,0.013707734485336878,0.10526315789473684,0.11224489795918366,0.2921177587844254,0.25639983746444533,0,0,0,1,0,0,0,0,0,1,0,0,1
saddle trail,0.010115606936416183,0.38598297806550885,0.526599024302957,0.8638743455497382,0.9,0.006268930055645559,0.02251391542743208,0.2631578947368421,0.17346938775510204,0.1581196581196581,0.14811052417716375,1,0,0,0,0,0,0,0,0,1,0,0,1
huckaby,0.022398843930635837,0.6307679508605135,0.5116677001520031,0.86282722513089,0.8400000000000001,0.03782489258294006,0.03863088809504029,0.3157894736842105,0.2346938775510204,0.4191832858499525,0.4237098740349451,1,0,0,0,0,0,0,0,0,1,0,0,1
buena vista trail #637,0.07297687861271676,0.512440994251218,0.8056270326654698,0.8617801047120419,0.8800000000000001,0.08170740297245897,0.0993603057240176,0.21052631578947367,0.18367346938775508,0.6354226020892687,0.6508533116619261,0,0,0,0,1,0,0,0,0,1,0,0,1
snake dance loop,0.014450867052023121,0.14120925253701788,0.6812769969058827,0.8607329842931937,0.78,0.004226244981334085,0.005067707900639694,0.05263157894736842,0.04081632653061224,0.2668566001899335,0.28189760260056884,0,0,1,0,0,0,0,0,0,1,0,0,1
deadmans pass,0.00939306358381503,0.6380742108926727,0.49401685077146595,0.8596858638743455,0.82,0.013805733605691343,0.005233862258037717,0.21052631578947367,0.07142857142857142,0.4349477682811016,0.4468711905729378,0,0,0,1,0,0,0,0,0,1,0,0,1
go john trail,0.041184971098265896,0.4461528189309707,0.46725659571162836,0.8586387434554974,0.78,0.053743748679298445,0.06297250145385062,0.2631578947368421,0.14285714285714285,0.22763532763532762,0.20367736692401464,1,0,0,0,0,0,1,0,0,0,1,0,0
submarine rock trail,0.005780346820809249,0.6255931370965016,0.5108244747408328,0.8575916230366492,0.8400000000000001,0.005423681059378742,0.004486167649746614,0.15789473684210525,0.09183673469387754,0.4127255460588794,0.43457943925233644,0,0,0,0,1,0,0,0,0,1,0,0,1
girdner trail,0.036849710982658955,0.6345531023620872,0.498642614900465,0.856544502617801,0.66,0.028034091709516096,0.04104012627731162,0.15789473684210525,0.12244897959183673,0.4250712250712251,0.4196464851686306,0,0,0,0,1,0,0,0,0,1,0,0,1
javelina canyon trail,0.013728323699421964,0.3643230636268573,0.46993332566658097,0.8554973821989529,0.78,0.027259280129604848,0.0027415468970673753,0.21052631578947367,0.11224489795918366,0.1413105413105413,0.11458756603006907,0,0,0,0,1,0,0,0,0,1,1,0,0
walnut meadows loop,0.028901734104046242,0.6904734402942427,0.5447623603055689,0.8544502617801046,0.8400000000000001,0.010776924702401916,0.012960039877045774,0.05263157894736842,0.09183673469387754,0.6401709401709401,0.6783827712312068,0,1,0,0,0,0,0,0,0,1,0,0,1
lower corona de loma,0.0072254335260115606,0.3569539617246589,0.4630230335439194,0.8534031413612565,0.82,0.008945551877157147,0.011963113732657639,0.2631578947368421,0.18367346938775508,0.14150047483380818,0.1379520520113775,0,0,0,1,0,0,0,0,0,1,1,0,0
rim trail,0.07514450867052024,1.0,0.5626284188449233,0.8523560209424084,0.8400000000000001,0.0249348453898711,0.029409321259450026,0.05263157894736842,0.17346938775510204,0.40056980056980057,0.3995327102803738,0,0,0,1,0,0,0,0,0,1,0,0,1
mormon loop trail,0.01083815028901734,0.36086336874199,0.46383614376183147,0.8513089005235602,0.86,0.002465309572444883,0.03456010633878873,0.3157894736842105,0.21428571428571427,0.17730294396961063,0.14831369362047947,1,0,0,0,0,0,1,0,0,0,1,0,0
maricopa trail: white tank - grand avenue,0.09176300578034681,0.40195927382648655,0.3800701173277332,0.850261780104712,0.82,0.003592308234133972,0.011049264766968513,0.0,0.04081632653061224,0.12288698955365622,0.12373019097927672,0,0,1,0,0,0,0,0,0,1,1,0,0
scorpion,0.015173410404624279,0.6270961646642661,0.49763014562544683,0.8492146596858638,0.76,0.0027470592378671553,0.03713549887845809,0.21052631578947367,0.12244897959183673,0.41301044634377965,0.3993295408370581,0,0,0,0,1,0,0,0,0,1,0,0,1
bones trail,0.04190751445086705,0.6124715046932341,0.46528061636466234,0.8481675392670157,0.82,0.0514193139395647,0.014040043200132923,0.15789473684210525,0.11224489795918366,0.37549857549857546,0.34091832588378707,0,0,0,1,0,0,0,0,0,1,0,0,1
outer limits,0.04552023121387283,0.6331520143050948,0.4915012635172715,0.8471204188481676,0.86,0.034232584348806085,0.051092464899892,0.15789473684210525,0.13265306122448978,0.4244064577397911,0.4079642421779764,0,0,0,0,1,0,0,0,0,1,0,0,1
long canyon trail,0.007947976878612718,0.6401915534456712,0.4971602781657616,0.8460732984293193,0.8,0.0007043741635556808,0.011381573481764558,0.10526315789473684,0.08163265306122448,0.43010446343779674,0.4471759447379114,0,0,1,0,0,0,0,0,0,1,0,0,1
ground control,0.005780346820809249,0.63287172528248,0.4921025107089392,0.8450261780104712,0.86,0.006128055222934423,0.01993852288776273,0.42105263157894735,0.2346938775510204,0.435707502374169,0.44453474197480697,1,0,0,0,0,0,1,0,0,0,0,1,0
loop trail - walnut canyon segment,0.06358381502890174,0.6822832879366283,0.5281319052509055,0.8439790575916231,0.76,0.03380995985067268,0.048517072360222645,0.10526315789473684,0.11224489795918366,0.6562203228869895,0.682649329540837,0,0,0,1,0,0,0,0,1,0,0,0,1
chipmunk springs,0.05563583815028902,0.5020931520035932,0.8417626228889183,0.8429319371727748,0.86,0.05071493977600902,0.012212345268754672,0.10526315789473684,0.11224489795918366,0.7298195631528964,0.7223689557090613,0,0,0,1,0,0,0,0,0,1,0,0,1
chuckwagon trail,0.017341040462427744,0.436832762608943,0.4995555807591714,0.8418848167539267,0.8800000000000001,0.003592308234133972,0.0167815900972003,0.10526315789473684,0.0510204081632653,0.2604938271604938,0.26391710686712716,0,0,1,0,0,0,1,0,0,0,0,1,0
tech ridge,0.007947976878612718,0.6900422950779284,0.09469801769822084,0.8408376963350785,0.8800000000000001,0.00922730154257942,0.0036553958627565004,0.15789473684210525,0.13265306122448978,0.36419753086419754,0.37819991873222264,1,0,0,0,0,0,0,0,0,1,0,0,1
trail 100 - east,0.027456647398843927,0.3983303343598097,0.4713082339341099,0.8397905759162303,0.7000000000000001,0.022962597731915193,0.026750851541081665,0.15789473684210525,0.1020408163265306,0.14482431149097816,0.12962210483543277,0,0,0,1,0,0,0,0,0,1,0,0,1
cactus forest trail,0.01878612716763006,0.15459296410283052,0.6926011901313025,0.8387434554973822,0.82,0.015355356765513842,0.002658469718368364,0.10526315789473684,0.061224489795918366,0.2818613485280152,0.28301503453880533,0,0,1,0,0,0,0,1,0,0,0,1,0
pine-strawberry trail,0.03251445086705202,0.5423724698336709,0.5590720082448684,0.837696335078534,0.9,0.05712474466436571,0.04685552878624242,0.3157894736842105,0.19387755102040816,0.5605887939221271,0.565826899634295,0,0,0,1,0,0,0,0,0,1,0,0,1
big park loop,0.015173410404624279,0.6174508302535751,0.5096885507846913,0.8366492146596858,0.7400000000000001,0.009297738958934987,0.010633878873473456,0.10526315789473684,0.061224489795918366,0.3950617283950617,0.4107070296627387,0,0,0,1,0,0,0,0,0,1,0,0,1
badger brawl trail,0.024566473988439304,0.4374726071038797,0.4682042556818615,0.8356020942408376,0.82,0.0014087483271113617,0.01204619091135665,0.05263157894736842,0.030612244897959183,0.16457739791073125,0.1632466477041853,0,0,1,0,0,0,1,0,0,0,0,0,1
cholla mountain loop,0.022398843930635837,0.43667547940580764,0.49878350469347765,0.8335078534031414,0.8,0.02204691131929281,0.0012461576804851707,0.21052631578947367,0.11224489795918366,0.5517568850902184,0.5603413246647704,0,0,1,0,0,0,0,0,0,1,0,1,0
vista trail,0.011560693641618498,0.5793127777338389,0.373431918617829,0.8324607329842932,0.9,0.007959428048179193,0.009470798371687296,0.10526315789473684,0.0510204081632653,0.3500474833808167,0.363876472978464,0,0,0,1,0,0,1,0,0,0,0,0,1
sunset loop trail,0.015173410404624279,0.5892839258173135,0.5099099238719589,0.831413612565445,0.9,0.00366274565048954,0.004486167649746614,0.15789473684210525,0.07142857142857142,0.19449192782526115,0.20357578220235675,0,0,1,0,0,0,0,0,0,1,0,0,1
tech loop,0.005780346820809249,0.36560346672888855,0.5743402351133646,0.8303664921465969,0.9,0.0007748115799112489,0.05217246822297914,0.2631578947368421,0.1530612244897959,0.38812915479582144,0.3530069077610727,1,0,0,0,0,0,0,0,0,1,0,0,1
ridgeline trail,0.019508670520231215,0.20820261361479808,0.6370414763700509,0.8293193717277487,0.9,0.014157920687469185,0.0009969261443881364,0.2631578947368421,0.12244897959183673,0.5528964862298195,0.5716172287687932,0,0,0,0,1,0,0,0,0,1,0,0,1
russ t. fender,0.006502890173410405,0.5767680390533654,0.3717849169375391,0.8282722513089005,0.9,0.008593364795379307,0.01578466395281216,0.21052631578947367,0.16326530612244897,0.16077872744539412,0.15471353108492483,0,0,0,1,0,0,1,0,0,0,0,0,1
ridge trail (difficult),0.010115606936416183,0.2629373468340992,0.5197929906271277,0.8272251308900523,0.9,0.0038740578995562444,0.01993852288776273,0.15789473684210525,0.1020408163265306,0.04767331433998101,0.027224705404307194,0,0,0,0,1,0,1,0,0,0,1,0,0
8-ball,0.012283236994219652,0.256875605767954,0.036955040482038015,0.8261780104712042,0.9,0.0005634993308445447,0.014621583451026002,0.2631578947368421,0.12244897959183673,0.034757834757834755,0.020723283218203985,0,0,0,1,0,0,0,0,0,1,0,0,1
razorback,0.005057803468208092,0.26004965578901285,0.03219314159053965,0.825130890052356,0.9,0.0021131224906670424,0.0025753925396693527,0.05263157894736842,0.030612244897959183,0.2671415004748338,0.28321820398212105,1,0,0,0,0,0,0,0,0,1,0,0,1
bunny's revenge,0.012283236994219652,0.1413111920477892,0.6822276507842169,0.8240837696335078,0.78,0.032542086356272454,0.04835091800282462,0.2631578947368421,0.16326530612244897,0.4649572649572649,0.47236895570906134,0,1,0,0,0,0,0,0,0,1,0,0,1
200 trail,0.028179190751445087,0.5162579237438898,0.5900103501164153,0.8230366492146597,0.82,0.004507994646756357,0.011298496303065547,0.10526315789473684,0.061224489795918366,0.2734093067426401,0.2823039414872003,1,0,0,0,0,0,0,0,0,1,0,0,1
south diablo trail,0.01083815028901734,0.4388267422863823,0.4995080304540309,0.8219895287958114,0.82,0.010988236951468621,0.01453850627232699,0.2631578947368421,0.21428571428571427,0.39962013295346627,0.41852905323039413,0,0,0,0,1,0,1,0,0,0,0,1,0
sketch,0.00939306358381503,0.6263920500749718,0.502202371633107,0.8209424083769633,0.82,0.004930619144889766,0.08183102101852621,0.47368421052631576,0.39795918367346933,0.7756885090218423,0.737403494514425,0,0,0,0,1,0,0,0,0,1,0,0,1
kellog/incinerator ridge,0.015173410404624279,0.1930152332620585,0.6943413551872162,0.8198952879581152,0.8,0.06001267873494401,0.0175292847054914,0.21052631578947367,0.12244897959183673,0.39487179487179486,0.3578829744006501,0,0,0,0,0,1,0,0,0,1,0,0,1
rattler trail,0.036849710982658955,0.691422138298174,0.09948527675246055,0.8188481675392669,0.8,0.02387828414453758,0.013209271413142808,0.15789473684210525,0.11224489795918366,0.34444444444444444,0.3471149939049167,1,0,0,0,0,0,1,0,0,0,0,0,1
hohokam trail,0.02601156069364162,0.1232221954628514,0.7128007358673862,0.8178010471204188,0.78,0.01944072691413679,0.0350585694109828,0.21052631578947367,0.1020408163265306,0.5513770180436847,0.5564811052417716,0,0,0,1,0,0,1,0,0,0,0,0,1
balancing rock trail #349,0.023121387283236997,0.5842437221953736,0.37349672792261046,0.8167539267015707,0.8400000000000001,0.05015144044516447,0.0,0.631578947368421,0.3469387755102041,0.17673314339981006,0.11733035351483136,0,0,0,1,0,0,0,0,0,1,0,0,1
mormon trail,0.007947976878612718,0.36291144241551265,0.4619772790553043,0.8157068062827225,0.8400000000000001,0.0,0.03605549555537094,0.15789473684210525,0.0510204081632653,0.20645773979107312,0.1773669240146282,1,0,0,0,0,0,1,0,0,0,0,0,1
tonto tank trail,0.019508670520231215,0.4198329655953259,0.5078675502100403,0.8146596858638744,0.8400000000000001,0.0313446502782278,0.03804934784414721,0.15789473684210525,0.07142857142857142,0.21481481481481482,0.19087769199512394,0,0,1,0,0,0,1,0,0,0,1,0,0
dixie mine trail,0.0361271676300578,0.4168140564409253,0.5105571363585995,0.8136125654450261,0.8400000000000001,0.0,0.0051507850793387055,0.10526315789473684,0.061224489795918366,0.09525166191832858,0.09609914668833806,0,0,0,0,1,0,0,0,0,1,1,0,0
spent spade,0.004335260115606936,0.35403413563239283,0.38779686580088324,0.812565445026178,0.86,0.0014087483271113617,0.0051507850793387055,0.05263157894736842,0.030612244897959183,0.634377967711301,0.6746241365298659,0,0,0,1,0,0,1,0,0,0,0,0,1
anasazi loop,0.00939306358381503,0.690631973193657,0.5454016477413504,0.8115183246073299,0.8400000000000001,0.07888990631823625,0.07908947412145884,0.47368421052631576,0.3061224489795918,0.2587844254510921,0.1681227143437627,0,1,0,0,0,0,0,0,0,1,0,0,1
